image,text,confidence,bbox_tl,bbox_tr,bbox_br,bbox_bl
0031.jpg,DE,0.5291,"[874, 264]","[1022, 264]","[1022, 420]","[874, 420]"
0031.jpg,DEMO,0.7896,"[173, 619]","[291, 619]","[291, 703]","[173, 703]"
0031.jpg,bt,0.9633,"[937, 971]","[1071, 971]","[1071, 1079]","[937, 1079]"
0031.jpg,"""",0.7586,"[339, 93]","[459, 93]","[459, 209]","[339, 209]"
0031.jpg,heRMANNPLATZ,0.422,"[518, 598]","[912, 598]","[912, 708]","[518, 708]"
0025.jpg,bis 2u den,0.5638,"[36, 108]","[356, 108]","[356, 232]","[36, 232]"
0025.jpg,N,0.7759,"[0, 276]","[26, 276]","[26, 306]","[0, 306]"
0025.jpg,7S,0.7401,"[0, 334]","[24, 334]","[24, 368]","[0, 368]"
0025.jpg,IN ZWICKAU SIND,0.7714,"[90, 234]","[974, 234]","[974, 382]","[90, 382]"
0025.jpg,WIR STARK,0.9229,"[106, 398]","[669, 398]","[669, 544]","[106, 544]"
0025.jpg,GEGEN RECHTEN,0.9336,"[98, 559]","[900, 559]","[900, 706]","[98, 706]"
0025.jpg,QUARK!,0.7948,"[100, 724]","[478, 724]","[478, 876]","[100, 876]"
0025.jpg,AfD,0.7948,"[942, 966]","[1008, 966]","[1008, 1014]","[942, 1014]"
0025.jpg,SACHSEN UNTERSTUTZEN.,0.648,"[336, 990]","[740, 990]","[740, 1046]","[336, 1046]"
0025.jpg,Wochen,0.9926,"[306.2527887210262, 12.384760523591769]","[546.9360207786399, -19.48860029894812]","[552.7472112789737, 66.61523947640823]","[312.06397922136017, 98.48860029894811]"
0025.jpg,dnei,0.6367,"[182.2420936151634, 31.155724244915177]","[307.592566023653, 17.492086265440314]","[312.7579063848366, 106.84427575508482]","[187.40743397634702, 120.50791373455968]"
0025.jpg,Noch,0.7389,"[24.96045745887999, 60.21019580262395]","[181.20657320447415, 41.28579347244022]","[187.03954254112, 127.78980419737604]","[29.793426795525846, 146.71420652755978]"
0025.jpg,iloe,0.4468,"[772.7125353714373, 179.42752122286237]","[869.6069366051547, 145.53734085905143]","[885.2874646285627, 190.57247877713763]","[787.3930633948453, 224.46265914094857]"
0025.jpg,Wa,0.4825,"[777.2145699273442, 213.8858279709377]","[839.4056484828402, 196.20755603239357]","[845.7854300726558, 220.1141720290623]","[783.5943515171598, 237.79244396760643]"
0025.jpg,444,0.9458,"[958.0063694429277, 799.4146497187338]","[1062.3840620433566, 787.5958369439658]","[1065.9936305570723, 831.5853502812662]","[960.6159379566434, 843.4041630560342]"
0025.jpg,"13,30",0.6648,"[372.817179374673, 883.268717498692]","[520.4521470206815, 863.9536642222156]","[526.1828206253269, 940.731282501308]","[378.5478529793184, 960.0463357777844]"
0025.jpg,STOPPT,0.6254,"[920.98022872944, 922.105097901312]","[1023.8645473685115, 937.8440679520369]","[1015.01977127056, 979.894902098688]","[913.1354526314885, 964.1559320479631]"
0025.jpg,4494,0.7043,"[39.93098527849408, 958.448167612687]","[146.36644332120966, 944.5639842523777]","[150.0690147215059, 989.551832387313]","[42.633556678790335, 1002.4360157476223]"
0025.jpg,bis ZU,0.7904,"[43, 139]","[225, 139]","[225, 231]","[43, 231]"
0025.jpg,Uhi,0.6485,"[522, 856]","[616, 856]","[616, 932]","[522, 932]"
0025.jpg,SA,0.9797,"[152, 922]","[228, 922]","[228, 996]","[152, 996]"
0025.jpg,Landtagswahlen.,0.9561,"[338.62957428668363, 94.50365942934691]","[823.2826365894311, 19.913178302050515]","[835.3704257133163, 117.49634057065309]","[350.7173634105689, 191.0868216979495]"
0025.jpg,den,1.0,"[228.39003105620014, 116.14517080910083]","[344.9656156928299, 106.30085988768464]","[348.60996894379986, 188.85482919089918]","[232.03438430717011, 198.69914011231538]"
0025.jpg,HÖCKE,0.9602,"[73.11351558564412, 368.09946857683417]","[144.84, 382.88]","[135.88648441435586, 419.90053142316583]","[65.16, 406.12]"
0025.jpg,ALer,0.9627,"[484.0513167019495, 539.1539501058485]","[546.8932118924199, 547.2066999649817]","[541.9486832980505, 574.8460498941515]","[479.1067881075801, 565.7933000350183]"
0025.jpg,Hauptbahnhof,0.9973,"[608.4529980377478, 843.6794970566216]","[957.2341805997563, 789.1620436882263]","[966.5470019622522, 875.3205029433784]","[618.7658194002437, 929.8379563117737]"
0025.jpg,17.08.,0.4588,"[223.86739437828095, 909.2563169509518]","[372.4616491594311, 889.9677249855]","[378.13260562171905, 967.7436830490482]","[228.5383508405689, 987.0322750145]"
0025.jpg,(U,0.5657,"[292, 990]","[334, 990]","[334, 1018]","[292, 1018]"
0025.jpg,BJunk,0.5,"[83.09394602135889, 340.10396789184324]","[153.9047482407358, 357.13227816872535]","[144.90605397864113, 390.89603210815676]","[74.09525175926419, 374.86772183127465]"
0025.jpg,Stoppe,0.6017,"[54.236520102161066, 709.0987763882121]","[124.98963727473463, 727.7508635604388]","[116.76347989783893, 752.9012236117879]","[47.01036272526536, 734.2491364395612]"
0025.jpg,Stoppenl,0.4649,"[661, 549]","[751, 549]","[751, 569]","[661, 569]"
0025.jpg,TEF,0.6784,"[0, 625]","[23, 625]","[23, 645]","[0, 645]"
0025.jpg,SA 17_,0.7895,"[149, 911]","[291, 911]","[291, 997]","[149, 997]"
0025.jpg,460 ,0.4098,"[991, 493]","[1029, 493]","[1029, 509]","[991, 509]"
0025.jpg,ta,0.961,"[542, 546]","[574, 546]","[574, 570]","[542, 570]"
0025.jpg,M,0.9779,"[277, 1031]","[315, 1031]","[315, 1080]","[277, 1080]"
0025.jpg,bis,0.9998,"[39, 142]","[146, 142]","[146, 231]","[39, 231]"
0025.jpg,3,0.4464,"[530, 404]","[668, 404]","[668, 532]","[530, 532]"
0025.jpg,HSEN,0.8501,"[400, 994]","[488, 994]","[488, 1044]","[400, 1044]"
0025.jpg,HSEN W',0.4476,"[400, 994]","[600, 994]","[600, 1046]","[400, 1046]"
0025.jpg,Afo,0.4001,"[67.2025477771711, 612.1658598874935]","[104.85347853644681, 617.2485897825215]","[101.7974522228289, 638.8341401125065]","[64.14652146355319, 633.7514102174785]"
0025.jpg,",E",0.6208,"[162, 582]","[364, 582]","[364, 698]","[162, 698]"
0009.jpg,)MAS GEGEN RECHTS,0.562,"[0, 22]","[492, 22]","[492, 70]","[0, 70]"
0009.jpg,"enefizabend am 70. Mai 2022, 19.30 Uhr",0.6267,"[0, 96]","[372, 96]","[372, 120]","[0, 120]"
0009.jpg,Inmeldung: www ateliertheater wien,0.7261,"[0, 137]","[346, 137]","[346, 166]","[0, 166]"
0009.jpg,Harri Stojka,0.9997,"[145, 189]","[369, 189]","[369, 233]","[145, 233]"
0009.jpg,Shlomit Butbul,0.997,"[149, 232]","[365, 232]","[365, 268]","[149, 268]"
0009.jpg,Klezmer Reloaded,0.9997,"[60, 274]","[250, 274]","[250, 298]","[60, 298]"
0009.jpg,The English Lovers,0.9956,"[260, 274]","[452, 274]","[452, 300]","[260, 300]"
0009.jpg,teLIERTHEATER,0.4924,"[0, 429]","[199, 429]","[199, 466]","[0, 466]"
0009.jpg,Aret Aleksanyan - Muamer Budlmllc,0.5945,"[65, 341]","[325, 341]","[325, 362]","[65, 362]"
0009.jpg,Margaret Carter,0.9509,"[331, 343]","[449, 343]","[449, 359]","[331, 359]"
0009.jpg,Caroline Koczan . Ingrid Porzner,0.6329,"[27, 357]","[259, 357]","[259, 377]","[27, 377]"
0009.jpg,Monlka Salzer,0.9473,"[265, 359]","[369, 359]","[369, 375]","[265, 375]"
0009.jpg,susanne Scholl,0.8973,"[375, 357]","[487, 357]","[487, 375]","[375, 375]"
0009.jpg,Jenny Slmanowltz . Kathy Tanner . Vlra Zhuk,0.4998,"[94, 374]","[419, 374]","[419, 393]","[94, 393]"
0009.jpg,OMAS-ON-STAGE,0.9921,"[191, 407]","[321, 407]","[321, 425]","[191, 425]"
0009.jpg,Eintritt,0.9437,"[404, 436]","[488, 436]","[488, 460]","[404, 460]"
0009.jpg,Muamer Budimllc,0.9383,"[195, 343]","[325, 343]","[325, 359]","[195, 359]"
0009.jpg,Jenny Slmanowltz < Kathy Tanner,0.5423,"[94, 373]","[339, 373]","[339, 393]","[94, 393]"
0009.jpg,Vlra Zhuk,0.8049,"[345, 375]","[419, 375]","[419, 393]","[345, 393]"
0009.jpg,r Reloaded,0.7734,"[134, 273]","[249, 273]","[249, 298]","[134, 298]"
0009.jpg,Kathy Tanner,0.7068,"[239, 377]","[339, 377]","[339, 393]","[239, 393]"
0009.jpg,Ki,0.5722,"[60, 274]","[98, 274]","[98, 298]","[60, 298]"
0009.jpg,F,0.7678,"[251, 71]","[291, 71]","[291, 91]","[251, 91]"
0009.jpg,Jam 10,0.5088,"[104, 96]","[184, 96]","[184, 120]","[104, 120]"
0009.jpg,Ja,0.7243,"[326, 196]","[368, 196]","[368, 226]","[326, 226]"
0009.jpg,Ji22;,0.4016,"[186, 140]","[236, 140]","[236, 164]","[186, 164]"
0009.jpg,shk,0.8325,"[148, 234]","[214, 234]","[214, 266]","[148, 266]"
0009.jpg,Carolinc Koczan,0.7368,"[27, 361]","[145, 361]","[145, 375]","[27, 375]"
0035.jpg,Salvator,0.6982,"[191, 116]","[937, 116]","[937, 303]","[191, 303]"
0035.jpg,gut:,0.8219,"[772, 412]","[874, 412]","[874, 469]","[772, 469]"
0035.jpg,Das Starkbierfest,0.8985,"[578, 872]","[1066, 872]","[1066, 946]","[578, 946]"
0035.jpg,17702.2024,0.4747,"[576, 949]","[818, 949]","[818, 1011]","[576, 1011]"
0035.jpg,20.00 Ulr,0.5149,"[835, 947]","[1063, 947]","[1063, 1011]","[835, 1011]"
0035.jpg,Neue,0.9997,"[678.230342157116, 339.0747450012914]","[760.9405102521256, 360.31270170021065]","[749.769657842884, 397.9252549987086]","[667.0594897478744, 376.68729829978935]"
0035.jpg,Zähne,1.0,"[756.1210468075817, 354.0778621224576]","[858.9553033081144, 379.3329399392923]","[847.8789531924183, 419.9221378775424]","[745.0446966918856, 394.6670600607077]"
0035.jpg,beißen,1.0,"[638.2172729245717, 366.05127422674474]","[787.9816302668753, 403.5308525280882]","[772.7827270754283, 453.94872577325526]","[623.0183697331247, 416.4691474719118]"
0035.jpg,Krügelredner _,0.8588,"[598.337410843551, 412.0366975919583]","[800.998233413184, 464.85441181035964]","[785.662589156449, 513.9633024080417]","[583.001766586816, 460.14558818964036]"
0035.jpg,Stefan,0.9985,"[792.2161622789964, 462.06182235767767]","[897.940276007845, 489.2294982373086]","[884.7838377210036, 534.9381776423223]","[779.059723992155, 507.7705017626914]"
0035.jpg,KRÖLL!,0.9975,"[681.3026573907705, 472.0488674744708]","[801.9843269628817, 506.6044184950094]","[786.6973426092295, 552.9511325255291]","[666.0156730371183, 517.3955815049906]"
0035.jpg,FÜRSTENFELDER,0.6616,"[201, 26]","[930, 26]","[930, 147]","[201, 147]"
0035.jpg,Ipator,0.6077,"[418, 118]","[935, 118]","[935, 301]","[418, 301]"
0035.jpg,2,0.9695,"[814, 968]","[838, 968]","[838, 994]","[814, 994]"
0223.jpg,SAMSTAG,0.8913,"[251, 15]","[559, 15]","[559, 105]","[251, 105]"
0223.jpg,AFD,0.9426,"[188, 418]","[429, 418]","[429, 515]","[188, 515]"
0223.jpg,9,0.9132,"[285, 503]","[335, 503]","[335, 539]","[285, 539]"
0223.jpg,TRAP,0.9929,"[118, 532]","[414, 532]","[414, 630]","[118, 630]"
0223.jpg,9,0.615,"[506, 444]","[632, 444]","[632, 638]","[506, 638]"
0223.jpg,Qurdenken,0.988,"[295.14471515106385, 170.0458509048937]","[642.9773783973089, 211.39880626571005]","[629.8552848489362, 278.9541490951063]","[282.0226216026911, 238.60119373428995]"
0223.jpg,AB 13.30 UHR,0.6073,"[319, 89]","[609, 89]","[609, 151]","[319, 151]"
0223.jpg,VERSEVKEN,0.8169,"[241, 244]","[652, 244]","[652, 384]","[241, 384]"
0223.jpg,is,0.5335,"[140, 492]","[222, 492]","[222, 542]","[140, 542]"
0223.jpg,LINGANG SKALTITZER,0.6336,"[263, 767]","[647, 767]","[647, 811]","[263, 811]"
0223.jpg,ANTIVERSCHWURBELTE,0.9346,"[316, 828]","[522, 828]","[522, 854]","[316, 854]"
0223.jpg,GERADEDENKEN,0.9865,"[490, 802]","[645, 802]","[645, 839]","[490, 839]"
0223.jpg,ANTIVERSCHWURBELTEAKTION,0.7159,"[316, 828]","[598, 828]","[598, 854]","[316, 854]"
0223.jpg,EBE,0.4707,"[477, 831]","[521, 831]","[521, 851]","[477, 851]"
0223.jpg,19,0.4417,"[409, 439]","[639, 439]","[639, 647]","[409, 647]"
0223.jpg,OMAs GEGEN REcHTs,0.5837,"[268, 804]","[474, 804]","[474, 834]","[268, 834]"
0237.jpg,Kundgebung,0.969,"[265, 159]","[534, 159]","[534, 211]","[265, 211]"
0237.jpg,Gerechtigkeit für Cleo!,0.9757,"[84, 244]","[716, 244]","[716, 320]","[84, 320]"
0237.jpg,Gegen Racial Profiling,0.8121,"[178, 305]","[609, 305]","[609, 362]","[178, 362]"
0237.jpg,und Transmisogynoir!,0.9923,"[190, 348]","[608, 348]","[608, 396]","[190, 396]"
0237.jpg,12Uhr,0.788,"[476, 418]","[574, 418]","[574, 446]","[476, 446]"
0237.jpg,Justizzentrum Potsdam,0.9412,"[265, 455]","[534, 455]","[534, 484]","[265, 484]"
0237.jpg,14469 Potsdom,0.6796,"[310, 500]","[492, 500]","[492, 528]","[310, 528]"
0237.jpg,"Mo, 31. März",0.4903,"[229, 416]","[418, 416]","[418, 446]","[229, 446]"
0237.jpg,um,0.9815,"[425, 423]","[467, 423]","[467, 443]","[425, 443]"
0237.jpg,"Mo, 31_",0.887,"[229, 416]","[334, 416]","[334, 446]","[229, 446]"
0237.jpg,März,1.0,"[346, 418]","[418, 418]","[418, 444]","[346, 444]"
0237.jpg,10-12,0.9782,"[428, 478]","[500, 478]","[500, 504]","[428, 504]"
0237.jpg,Potsdam,0.9999,"[390, 502]","[494, 502]","[494, 528]","[390, 528]"
0155.jpg,FIRST,0.9846,"[10, 0]","[525, 0]","[525, 106]","[10, 106]"
0155.jpg,SLAYSTANS,0.9868,"[4, 77]","[1080, 77]","[1080, 191]","[4, 191]"
0155.jpg,SoLI,0.5011,"[0, 172]","[432, 172]","[432, 274]","[0, 274]"
0155.jpg,PARTY,0.9324,"[476, 172]","[1058, 172]","[1058, 270]","[476, 270]"
0155.jpg,16/02,0.9721,"[778, 1002]","[926, 1002]","[926, 1034]","[778, 1034]"
0155.jpg,8PM,0.9563,"[937, 1001]","[1059, 1001]","[1059, 1037]","[937, 1037]"
0155.jpg,"ERREICHBAR,",0.5617,"[55, 1039]","[391, 1039]","[391, 1075]","[55, 1075]"
0155.jpg,REICHENBERGER STR SSA,0.6417,"[405, 1039]","[1069, 1039]","[1069, 1075]","[405, 1075]"
0155.jpg,REICHENBERGER,0.9966,"[405, 1038]","[847, 1038]","[847, 1074]","[405, 1074]"
0155.jpg,STR S3A,0.7619,"[855, 1039]","[1069, 1039]","[1069, 1075]","[855, 1075]"
0155.jpg,ERREICHEAR REICHENBERGER STR S3A,0.5972,"[57, 1037]","[1071, 1037]","[1071, 1077]","[57, 1077]"
0155.jpg,SGAYSIANS,0.5459,"[0, 75]","[1080, 75]","[1080, 283]","[0, 283]"
0155.jpg,@LI,0.4472,"[138, 168]","[422, 168]","[422, 272]","[138, 272]"
0196.jpg,NAZI-AUFMARSCH VERHINDERN!,0.866,"[22, 870]","[1064, 870]","[1064, 942]","[22, 942]"
0196.jpg,12.15,0.8683,"[44, 970]","[189, 970]","[189, 1026]","[44, 1026]"
0196.jpg,Start $ Friedrichstraße (Südseite),0.851,"[223, 967]","[1033, 967]","[1033, 1033]","[223, 1033]"
0196.jpg,13.00,0.968,"[44, 1043]","[191, 1043]","[191, 1097]","[44, 1097]"
0196.jpg,Zwischenkundgebung Bebelplatz,0.7998,"[221, 1030]","[1034, 1030]","[1034, 1111]","[221, 1111]"
0196.jpg,13.30,0.8411,"[44, 1116]","[194, 1116]","[194, 1172]","[44, 1172]"
0196.jpg,Gegenprotest Neptunbrunnen,0.9592,"[224, 1109]","[974, 1109]","[974, 1183]","[224, 1183]"
0196.jpg,(Nähe Startplatz rechte Demo),0.9855,"[217, 1189]","[973, 1189]","[973, 1249]","[217, 1249]"
0196.jpg,Weitere Route: Infos folgen!,0.7801,"[218, 1257]","[976, 1257]","[976, 1337]","[218, 1337]"
0196.jpg,Whose,0.4013,"[501, 252]","[592, 252]","[592, 297]","[501, 297]"
0196.jpg,BERLIN BERLIN ANTIFA!,0.6875,"[107, 563]","[971, 563]","[971, 656]","[107, 656]"
0196.jpg,HEIRT,0.6031,"[888.5611569566013, 311.8295040435816]","[957.1180357391733, 296.49443556673583]","[963.4388430433987, 331.1704959564184]","[894.8819642608267, 346.50556443326417]"
0196.jpg,Stree7s,0.5071,"[494, 290]","[585, 290]","[585, 331]","[494, 331]"
0196.jpg,{DRSTAND,0.4816,"[681, 335]","[808, 335]","[808, 385]","[681, 385]"
0196.jpg,AvTIFA,0.4362,"[882.781199215099, 280.6717988226486]","[973.3871050837782, 264.87220321660084]","[978.218800784901, 302.3282011773514]","[888.6128949162218, 318.12779678339916]"
0196.jpg,BERLIN,0.8639,"[107, 564]","[372, 564]","[372, 654]","[107, 654]"
0196.jpg,BERLIN ANTIFA],0.5181,"[395, 566]","[970, 566]","[970, 654]","[395, 654]"
0196.jpg,ANGPE,0.7025,"[891.6750472251236, 340.7450661151731]","[963.978277762586, 322.3298199369919]","[972.3249527748764, 361.2549338848269]","[900.021722237414, 379.6701800630081]"
0182.jpg,ANTIFA-BLOCK,0.9997,"[72, 65]","[997, 65]","[997, 260]","[72, 260]"
0182.jpg,AUF DER LICHTENHAGEN-DEMO,0.8157,"[81, 217]","[994, 217]","[994, 331]","[81, 331]"
0182.jpg,"27,08,2022 - Rostock-Lichtenhagen",0.8425,"[477, 317]","[1025, 317]","[1025, 385]","[477, 385]"
0182.jpg,DED,0.6753,"[11, 445]","[103, 445]","[103, 505]","[11, 505]"
0182.jpg,ZUSTHNDE,0.5723,"[189, 481]","[383, 481]","[383, 549]","[189, 549]"
0182.jpg,30,0.9905,"[38, 804]","[84, 804]","[84, 834]","[38, 834]"
0182.jpg,bundesweite,0.6157,"[48, 959]","[231, 959]","[231, 997]","[48, 997]"
0182.jpg,AUFMISCHEN |,0.5714,"[373.2900074199777, 487.0640118719644]","[626.5462559199543, 454.52077967286834]","[630.7099925800222, 514.9359881280357]","[378.4537440800457, 548.4792203271317]"
0182.jpg,PiSSCHEN TOTSCHLAG.,0.5228,"[161, 410]","[568, 410]","[568, 485]","[161, 485]"
0182.jpg,NACH DEN POGROMEN,0.8991,"[181, 787]","[527, 787]","[527, 827]","[181, 827]"
0182.jpg,"""ERINNERST DU DICH NOCH",0.7241,"[35, 805]","[936, 805]","[936, 907]","[35, 907]"
0182.jpg,Dhc,0.6808,"[98.00019994002, 410.100979706098]","[176.74939409328064, 424.4369082730975]","[167.99980005998, 468.899020293902]","[88.25060590671936, 453.5630917269025]"
0182.jpg,rGHE,0.6841,"[94.08765689447635, 464.0697698140963]","[202.83000561897168, 487.581890525115]","[188.91234310552363, 540.9302301859037]","[80.16999438102832, 517.418109474885]"
0182.jpg,JAHRE,0.7729,"[79.05742827528547, 802.5033708955139]","[182.6806185425143, 793.4337793436109]","[183.94257172471453, 827.4966291044861]","[81.31938145748569, 836.5662206563891]"
0182.jpg,AN,0.9056,"[52.019419324309084, 903.0970966215453]","[153.81827238211926, 917.6642413198085]","[144.98058067569093, 962.9029033784547]","[43.181727617880746, 948.3357586801915]"
0182.jpg,"27 08,2022",0.5436,"[478, 332]","[664, 332]","[664, 382]","[478, 382]"
0182.jpg,Rostock-Lichtenhagen,0.5683,"[681, 318]","[1020, 318]","[1020, 375]","[681, 375]"
0182.jpg,"EOSTOCK-LICHTENHAGEN?""",0.4065,"[150, 854]","[1053, 854]","[1053, 1003]","[150, 1003]"
0182.jpg,BUNDESWEITE DeMc,0.4225,"[48, 960]","[312, 960]","[312, 1000]","[48, 1000]"
0182.jpg,august 2022,0.4807,"[520, 971]","[703, 971]","[703, 1010]","[520, 1010]"
0182.jpg,AUF DER,0.8744,"[84, 250]","[334, 250]","[334, 328]","[84, 328]"
0182.jpg,LICHTENHAGEN-DEMO,0.9933,"[326, 215]","[995, 215]","[995, 330]","[326, 330]"
0182.jpg,DEUrcHE,0.7699,"[20.303473966853005, 431.03473966853005]","[206.9984970880909, 485.8549534282261]","[186.696526033147, 544.96526033147]","[0.0015029119091121146, 490.1450465717739]"
0182.jpg,ea,0.424,"[311, 987]","[341, 987]","[341, 1003]","[311, 1003]"
0182.jpg,TOTSCHLAG .,0.4806,"[337, 410]","[568, 410]","[568, 485]","[337, 485]"
0183.jpg,KASTANIENALLEE 86,0.9356,"[152, 424]","[800, 424]","[800, 500]","[152, 500]"
0183.jpg,BERLIN,0.9975,"[359, 517]","[587, 517]","[587, 585]","[359, 585]"
0183.jpg,SUNOATH APRIL,0.588,"[214, 598]","[747, 598]","[747, 678]","[214, 678]"
0183.jpg,[OONTO 8 PM,0.7602,"[222, 688]","[722, 688]","[722, 766]","[222, 766]"
0183.jpg,(SHARP),0.9995,"[379, 768]","[563, 768]","[563, 822]","[379, 822]"
0183.jpg,8,0.9989,"[639, 13]","[891, 13]","[891, 245]","[639, 245]"
0183.jpg,BLEBT,0.6907,"[91, 881]","[173, 881]","[173, 901]","[91, 901]"
0183.jpg,nDGEBUN,0.5108,"[74, 204]","[810, 204]","[810, 428]","[74, 428]"
0197.jpg,WIDER,0.9465,"[222, 158]","[905, 158]","[905, 364]","[222, 364]"
0197.jpg,SHIZEN,0.4388,"[221, 332]","[924, 332]","[924, 526]","[221, 526]"
0197.jpg,22.2.25,0.6295,"[561, 555]","[891, 555]","[891, 639]","[561, 639]"
0197.jpg,12830 DEMO,0.8318,"[568, 632]","[888, 632]","[888, 688]","[568, 688]"
0197.jpg,S HOHENSCHÖNHAUSEN,0.5759,"[573, 681]","[889, 681]","[889, 717]","[573, 717]"
0197.jpg,13800,0.9981,"[570, 831]","[729, 831]","[729, 892]","[570, 892]"
0197.jpg,KUNDGEBUNG,0.7523,"[575, 889]","[883, 889]","[883, 933]","[575, 933]"
0197.jpg,PREROWER PLATZ,0.9344,"[575, 931]","[883, 931]","[883, 973]","[575, 973]"
0197.jpg,VORTREFFPUNKT,0.6856,"[635.3203723339694, 720.0581595370226]","[847.9998220125925, 753.9622658300699]","[840.6796276660306, 785.9418404629774]","[628.0001779874075, 752.0377341699301]"
0197.jpg,1200,0.9935,"[631.0064985989292, 749.1253445358238]","[714.9186489275853, 763.1973851594103]","[707.9935014010708, 795.8746554641762]","[624.0813510724147, 781.8026148405897]"
0197.jpg,DEMO,0.9993,"[843.2548739491968, 752.0940084018679]","[924.9444717760771, 765.4254689217411]","[918.7451260508032, 796.9059915981321]","[837.0555282239229, 782.5745310782589]"
0197.jpg,LICHTENBERG,0.9997,"[742.2716429592708, 765.0668719800622]","[919.9989789732133, 793.9096275938257]","[912.7283570407292, 826.9331280199378]","[735.0010210267867, 798.0903724061743]"
0197.jpg,DER AfD,0.9822,"[289, 1]","[893, 1]","[893, 170]","[289, 170]"
0197.jpg,5,0.6337,"[719, 771]","[737, 771]","[737, 793]","[719, 793]"
0197.jpg,ERG,0.9863,"[860.1970684086417, 784.1094462711102]","[917.8954209833099, 796.2148010892719]","[911.8029315913583, 825.8905537288898]","[853.1045790166901, 813.7851989107281]"
0197.jpg,MT,0.5493,"[346, 848]","[374, 848]","[374, 886]","[346, 886]"
0197.jpg,[7I,0.5287,"[346, 936]","[376, 936]","[376, 970]","[346, 970]"
0197.jpg,REFFPUNKT,0.8456,"[699.349208626544, 732.0714388194482]","[842.9993400388564, 755.9370767824016]","[836.650791373456, 782.9285611805518]","[694.0006599611436, 759.0629232175984]"
0140.jpg,Samstag; 03.02.2024 von 11-13.30 Uhr,0.742,"[72, 205]","[690, 205]","[690, 259]","[72, 259]"
0140.jpg,WORKSHOP,0.9159,"[78, 272]","[610, 272]","[610, 350]","[78, 350]"
0140.jpg,HTW in Schöneweide,0.9476,"[121, 483]","[531, 483]","[531, 527]","[121, 527]"
0140.jpg,Wer?,0.9998,"[123, 557]","[231, 557]","[231, 599]","[123, 599]"
0140.jpg,Alle zwischen 7 & 17 Jahren,0.6242,"[105, 610]","[557, 610]","[557, 649]","[105, 649]"
0140.jpg,Vorkenntnisse sind nicht notwendig;,0.8442,"[93, 646]","[485, 646]","[485, 685]","[93, 685]"
0140.jpg,Was mitbringen?,0.9358,"[119, 702]","[463, 702]","[463, 762]","[119, 762]"
0140.jpg,Laptop oder Tablet mit Kamera,0.8521,"[99, 761]","[631, 761]","[631, 805]","[99, 805]"
0140.jpg,'Laptops konnen auch bei uns angefragt werden},0.4953,"[87, 800]","[619, 800]","[619, 838]","[87, 838]"
0140.jpg,JETZT KOSTENLOS ANMELDEN!,0.6762,"[70, 954]","[658, 954]","[658, 1004]","[70, 1004]"
0140.jpg,https://pretix eu/dojosw/,0.7266,"[76, 998]","[425, 998]","[425, 1039]","[76, 1039]"
0140.jpg,Vorkenntnisse sind nicht,0.9989,"[94, 654]","[360, 654]","[360, 678]","[94, 678]"
0140.jpg,notwendig:,0.8834,"[356, 647]","[484, 647]","[484, 685]","[356, 685]"
0140.jpg,Was,1.0,"[127, 713]","[215, 713]","[215, 751]","[127, 751]"
0140.jpg,mitbringen?,0.9999,"[213, 704]","[460, 704]","[460, 761]","[213, 761]"
0168.jpg,FEMALE,0.7158,"[71, 62]","[524, 62]","[524, 162]","[71, 162]"
0168.jpg,joes green: ein live podcast,0.7593,"[410, 166]","[676, 166]","[676, 198]","[410, 198]"
0168.jpg,TECH,0.8981,"[67, 159]","[367, 159]","[367, 245]","[67, 245]"
0168.jpg,anna von blohn,0.8726,"[432, 194]","[586, 194]","[586, 218]","[432, 218]"
0168.jpg,ihren;,0.6846,"[632, 194]","[692, 194]","[692, 218]","[632, 218]"
0168.jpg,wveg in die umweltinformatik .,0.4243,"[398, 218]","[676, 218]","[676, 244]","[398, 244]"
0168.jpg,und klimaforschung,0.9875,"[396, 238]","[594, 238]","[594, 270]","[396, 270]"
0168.jpg,TALK,0.4265,"[72, 239]","[369, 239]","[369, 335]","[72, 335]"
0168.jpg,beriT,0.7157,"[73, 693]","[123, 693]","[123, 709]","[73, 709]"
